Frame,X position (pixels),Y position (pixels),Intensity,Fit Radius
1925,188.34,82.56,14264,1.7798
1925,47.012,93.316,5163.1,0.79606
1925,109.6,113.38,11764,1.0629
1925,170.15,141.25,13544,1.6626
1925,97.424,162.49,8039.4,1.7843
1925,182.65,151.96,7545.4,1.3475
1925,119.61,137.95,8811.1,0.83015
1925,199.4,83.707,6846.3,1.2423
1925,170.05,114.38,6686.7,0.92313
1925,95.97,123.46,6286.1,1.2276
1925,132.11,152.01,8170.6,1.3563
1925,149.19,178.52,6700.1,0.81021
1925,126.46,180.32,7202.8,0.9025
1925,156.19,41.023,4239.7,2.3775
1925,154.98,50.863,6530.1,1.6632
1925,196.48,76.118,6807.5,0.98463
1925,105.13,91.472,7011.9,1.1884
1925,183.42,39.672,7428.2,0.69868
1925,148.41,132.08,7983.4,0.32544
1926,150.04,47.213,10973,0.91749
1926,146.73,124.7,15618,1.1509
1926,126.17,134.51,11271,0.69631
1926,156.39,40.999,6487.1,0.62066
1926,200.18,67.304,6927,1.2936
1926,170.7,72.177,12198,1.331
1926,46.814,93.637,10608,0.71444
1926,157.75,94.093,17532,0.75985
1926,165.24,102.11,25186,0.86563
1926,132.47,104.5,9536.2,0.97433
1926,148.16,104.59,9509.4,0.72368
1926,188.48,110.96,9019.2,0.97625
1926,138.73,115.12,13979,0.85772
1926,170.32,115.19,18150,0.89266
1926,124.84,115.61,9416.2,0.88176
1926,114.27,130.16,17634,0.86321
1926,116.42,136.88,20232,0.76423
1926,178.94,138.57,10340,0.49816
1926,144.63,143.29,9651.7,1.3815
1926,112.09,146.43,11149,1.1019
1926,135.49,160.33,28733,0.83402
1926,162.98,163.46,8053.9,0.87045
1926,161.62,98.469,12246,1.0697
1926,167.28,126.47,6071.2,0.94038
1926,168.96,140.05,12789,1.667
1926,164.37,152.07,8085,1.6086
1926,143.2,156.43,8234.8,2.2136
1926,137.57,172.67,8562.7,2.0704
1926,109.12,93.242,6930.8,0.65994
1926,108.49,101.65,8407,0.52302
1926,197.96,142.11,5894.4,0.82584
1926,137.9,84.786,6421.1,1.3136
1926,104.09,91.206,6458.7,0.3182
1926,178.21,154.45,6684.7,0.87979
1926,67.687,173.13,6599.5,0.93984
1926,175.23,221.68,5267.5,0.82577
1926,201.99,62.583,6088.8,0.68394
1926,148.23,149.28,5968.3,0.32039
1926,178.76,161.76,10887,2.862
1926,186.94,156.52,5051,1.0068
1927,104.05,92.089,8446,1.1353
1927,163.3,151.82,13018,1.2262
1927,157.73,93.783,13705,0.97736
1927,101.75,105.72,14596,1.3925
1927,114.22,111.75,17111,0.77215
1927,146.68,124.47,12408,1.2642
1927,116.22,136.77,14647,0.93197
1927,135.34,160.71,22240,0.75376
1927,150.79,47.242,7914.5,1.0597
1927,133.12,68.151,9600.3,1.0477
1927,174.56,95.101,14768,1.2682
1927,148.02,97.667,9186,0.93171
1927,161.61,98.26,9190.6,0.85068
1927,108.55,101.63,10987,0.74495
1927,132.19,104.6,20735,0.99961
1927,109.5,113.5,9908.7,1.0153
1927,138.57,115.2,13843,0.92928
1927,169.99,114.82,14355,0.97344
1927,124.61,115.76,14721,0.88606
1927,126.45,134.3,13410,1.1388
1927,82.347,135.1,9767.1,1.1759
1927,179.09,138.22,16339,1.0394
1927,170.66,72.462,10372,1.5636
1927,187.91,83.275,12154,1.8662
1927,46.576,93.574,9805.8,1.07
1927,187.16,110.21,12232,2.1161
1927,97.115,163.15,10853,2.212
1927,137.89,172.66,11169,2.0497
1927,125.94,180.82,6733.6,1.5952
1927,150.11,130.22,14259,2.2857
1927,147.83,104.7,12090,0.35433
1927,186.89,157.59,7229.7,1.3799
1927,202.99,63.213,6384.1,0.7665
1927,199.29,83.831,7198,1.447
1927,188.76,133.32,7766.9,2.2275
1927,199.3,67.295,5955.4,1.0075
1927,137.27,101.49,8969.4,0.58622
1927,117.58,112.12,7452.2,1.1722
1927,136.09,164.07,8104.2,2.7864
1928,135.97,140.97,9172.3,1.2217
1928,174.77,95.179,13953,1.6729
1928,101.74,106.22,10913,1.6488
1928,114.03,111.7,11243,0.70421
1928,169.91,114.75,15724,1.1055
1928,146.82,123.14,19582,1.8618
1928,162.91,151.85,9362.9,1.2937
1928,177.23,155.04,10182,1.2373
1928,183.34,40.118,7649.6,1.0083
1928,150.55,46.875,9008.1,0.97979
1928,170.36,72.588,9353.5,0.70757
1928,147.96,97.452,9532.4,0.9315
1928,108.84,101.23,9529.7,0.99932
1928,137.39,101.13,10148,0.95626
1928,165.35,102.23,11750,0.89984
1928,132.18,104.37,25646,0.89027
1928,147.88,104.72,16016,0.80079
1928,138.66,114.64,12594,0.73356
1928,124.55,115.9,13719,0.90997
1928,151.75,130.56,14908,0.92419
1928,189.38,131.38,10106,0.55105
1928,81.324,135.1,21309,0.88058
1928,179.08,138.36,20116,0.8717
1928,121.32,146.78,12445,1.0488
1928,187.41,157.82,10652,0.78298
1928,135.43,160.59,25441,0.77134
1928,125.93,79.437,17020,2.6712
1928,188.2,82.509,15236,2.0903
1928,121.34,123.62,9961.9,1.9249
1928,116.96,136.11,7896,1.4179
1928,168.55,140.54,8388.5,1.6634
1928,161.27,172.87,8505.6,2.1752
1928,135.9,78.271,6980,1.0392
1928,126.45,134.58,6364.4,1.8026
1928,154.87,51.732,6381.4,0.9123
1928,180.07,74.945,6187.1,1.2929
1928,161.93,97.893,9699.2,0.79595
1928,109.9,113.27,9363.3,1.3232
1928,189.27,133.56,7411.8,1.3513
1928,179.84,143.74,6902.9,1.5534
1928,132.92,162.81,11695,2.4147
1928,187.93,109.69,9131.7,2.8413
1929,203.08,62.874,8031.7,1.2693
1929,170.39,72.382,13011,1.4917
1929,116.62,136.86,10701,0.60336
1929,177.82,154.59,10799,1.0212
1929,135.46,160.32,26468,0.83362
1929,137.56,172.66,8779.9,1.3071
1929,150.7,47.152,8968.3,0.88945
1929,125.22,88.092,20574,0.8461
1929,148.18,97.533,6998.8,0.89667
1929,172.03,103.09,9618.9,1.1022
1929,132.23,104.41,24511,1.0317
1929,124.81,115.47,13063,0.91824
1929,138.73,115.25,12875,0.87668
1929,170.01,114.54,20417,1.0117
1929,150.52,130.75,12486,0.84934
1929,126.22,134.36,13532,0.94498
1929,81.078,134.85,7971.6,0.99415
1929,178.86,138.22,11946,0.93845
1929,137.55,85.625,7193.9,0.85233
1929,167.51,126.46,10275,1.7043
1929,169.42,140.71,7847.3,1.6249
1929,149.44,176.6,6766.7,1.6739
1929,132.41,66.726,7934,0.94147
1929,161.52,98.282,9886.2,0.90285
1929,108.76,101.67,6669.7,0.35275
1929,102.22,105.84,6170.6,1.1974
1929,109.73,113.48,7195.9,0.71036
1929,188.68,132.76,12374,2.6135
1929,154.44,51.094,7350.8,1.4669
1929,200.22,67.12,6165.9,0.99853
1929,162.74,93.348,7948.7,0.97715
1929,174.55,96.606,11530,2.4571
1929,178.84,106.34,8742.8,1.6269
1929,181.93,74.614,8924.6,2.4148
1929,126.21,78.917,20754,2.6806
1929,187.3,83.005,16640,2.8161
1929,124.9,89.205,10565,0.58404
1929,185.91,109.48,13020,2.5905
1930,174.81,95.296,16077,1.6554
1930,132.24,104.47,20193,1.469
1930,101.87,105.65,9807.6,1.2334
1930,106.09,129.75,16295,1.23
1930,150.81,131.11,13643,0.89341
1930,189.85,135.39,15680,1.0332
1930,115.3,178.09,17120,1.2986
1930,161.89,98.28,9944.9,0.92161
1930,138.56,115.26,17721,0.7747
1930,169.82,114.86,18126,1.0717
1930,124.67,116.09,13656,0.98093
1930,116.61,122.57,10988,0.81498
1930,179.26,138.41,9691.7,0.6241
1930,111.17,146.16,5510.9,1.0371
1930,126.06,181.15,10639,1.0617
1930,173.99,52.1,6869.7,1.6682
1930,170.02,71.713,8931.3,1.5261
1930,187.6,82.647,15101,2.1277
1930,178.25,107.21,11044,0.91964
1930,109.32,113.42,6793.8,0.945
1930,167.66,127.5,8169.8,1.7866
1930,181.56,127.56,7165.1,1.4692
1930,136.79,142.16,9020.3,2.0168
1930,121.33,146.57,8455.2,1.3787
1930,90.153,191.86,9705.2,1.5602
1930,165.91,102.07,6963.6,0.93309
1930,150.33,47.37,6568.1,1.2384
1930,202.94,62.582,8057.7,0.8034
1930,180.77,105.23,9468.1,1.9535
1930,93.434,112.89,6063.8,1.0094
1930,191.84,121.28,5871,1.216
1930,170.08,140.82,5017.8,0.36584
1930,144.05,142.89,7813.4,1.0293
1930,138,101.59,6700.9,1.1927
1930,139.31,144.96,10206,2.083
1930,126.38,79.116,15874,2.4838
1930,116.68,136.97,9001.4,0.71597
1930,133.83,162.75,14167,2.4182
1931,118.11,97.326,10017,1.0141
1931,106.17,129.71,27849,1.1428
1931,150.69,131.12,21242,1.5268
1931,189.86,136.14,14594,1.3877
1931,121.85,146.8,8251.6,0.74529
1931,177.47,154.06,9260,1.0463
1931,126.69,79.518,17872,2.233
1931,170.51,72.253,11406,0.97585
1931,161.57,98.161,15074,0.76044
1931,171.6,103.35,8173.8,0.90886
1931,132.32,104.28,22690,0.93744
1931,109.12,113.97,5687.7,0.95453
1931,124.91,115.43,19366,1.0117
1931,138.42,115.49,10236,0.7826
1931,169.05,116.25,19625,1.3261
1931,182.57,127.04,9022.8,0.82214
1931,116.71,136.76,13518,0.91914
1931,89.895,139.93,4200.1,0.52713
1931,144.2,142.99,15250,0.87991
1931,115.01,178.24,16131,0.95845
1931,126.39,180.98,6455.6,0.91561
1931,183.17,62.041,7015.4,1.7013
1931,187.74,82.825,12220,1.9335
1931,170.12,140.52,9467,0.6367
1931,131.89,144.96,9183.8,2.1332
1931,39.723,160.29,7279.2,1.527
1931,149.82,176.55,9654.5,1.8921
1931,148.52,86.341,3586.9,0.83791
1931,113.56,162.58,8631.9,1.0969
1931,109.47,101.36,11555,0.39203
1931,191.84,120.79,5247.5,1.0381
1931,137.45,101.43,7098,0.97315
1931,165.2,102.05,9244,0.55892
1931,122.2,123.23,6833.6,1.1205
1932,174.57,95.691,12828,1.4253
1932,109.55,113.4,8854.3,1.0897
1932,136.12,124.86,13261,0.91924
1932,148.7,84.995,22834,0.84884
1932,147.99,93.627,7812.4,0.76247
1932,194.43,94.365,11633,0.73821
1932,161.96,98.097,9965.3,0.71389
1932,138.62,115.33,13378,0.83335
1932,124.77,115.81,12099,1.1524
1932,152.35,117.14,9379.1,1.0468
1932,106.3,129.68,42984,0.99815
1932,150.67,130.86,26347,0.98838
1932,116.39,136.76,9886,0.91154
1932,40.08,160,14293,0.93514
1932,113.73,162.38,15144,0.84122
1932,170.31,72.479,9038.8,1.0306
1932,126.36,79.301,22633,2.3856
1932,188.54,82.808,13827,1.9049
1932,99.22,94.965,7411.8,1.7855
1932,96.216,129.75,9009.3,1.9131
1932,168.31,139.83,11996,1.792
1932,139.7,145.12,9267.2,2.1044
1932,133.06,162.53,13975,2.3633
1932,121.86,122.98,11949,2.6859
1932,187.68,139.04,8918.8,1.5499
1932,203.11,62.755,7385,0.88805
1932,189.54,130.89,11132,0.79309
1932,55.383,133.22,6433.1,0.98659
1932,191.17,194.28,3109.5,0.32637
1932,199.95,67.579,5855.7,1.2464
1932,186.96,97.846,6712.6,1.2988
1932,167.33,127.64,8922,2.2134
1932,189.35,132.98,12490,2.274
1932,162.89,151.78,8737.9,2.05
1933,116.01,136.95,10955,1.1485
1933,170.27,72.259,10350,1.1359
1933,119.06,77.231,15207,2.279
1933,137.57,84.655,8764.8,1.0661
1933,147.91,86.184,21585,1.9456
1933,157.67,94.028,15388,0.91867
1933,174.85,95.444,12576,1.2252
1933,109.58,113.29,10220,1.0076
1933,191.76,121.44,8673.1,1.3533
1933,136.13,125.1,13821,0.94957
1933,97.15,130.65,11053,1.168
1933,135.05,61.97,6194.9,0.93483
1933,46.935,93.646,6684.9,0.8714
1933,194.75,94.523,13174,1.0389
1933,152.21,98.987,7874.2,0.78323
1933,108.77,101.43,8421,0.98546
1933,186.66,106.04,7521.7,0.61814
1933,182.87,112.75,6595.1,0.98016
1933,124.69,115.33,10230,0.99932
1933,138.61,115.27,17931,0.76266
1933,168.55,117.1,17883,0.84987
1933,106.23,129.56,36770,1.0574
1933,150.45,131.01,22466,0.83841
1933,132.03,136.18,17122,1.0296
1933,121.51,147,6492.8,1.8806
1933,40.267,159.85,14589,1.1085
1933,154.84,51.324,6679.7,1.6707
1933,126.54,79.383,19808,2.4573
1933,188.05,82.872,14605,2.5686
1933,186.14,95.923,6980.6,1.8645
1933,140.53,100.92,7927.1,1.4478
1933,121.62,124.22,6959.8,1.3602
1933,169.92,140.43,9778.4,0.87876
1933,175.27,150.09,7911,0.70331
1933,133.19,162.84,15501,2.2995
1933,118.17,80.54,8165.3,0.74446
1933,166.96,41.157,5487.1,1.077
1933,152.43,117.68,8125.5,0.70945
1933,160.66,152.59,7057.7,0.58417
1933,167.65,46.167,5797.6,0.81224
1933,161.66,98.062,8708.8,0.98127
1933,142.96,100.56,6672.4,1.0953
1933,133.9,110.83,10439,1.6973
1933,134.74,121.15,6567,1.0925
1933,111.38,133.96,9098,0.89614
1933,177.29,137.55,7646.7,0.55618
1934,132.4,136.22,11902,1.1073
1934,147.25,87.657,12259,0.88915
1934,195.12,94.302,9842.5,1.0465
1934,174.22,95.469,13946,1.1522
1934,191.97,121.3,7743.5,0.82392
1934,189.24,130.94,12240,0.85109
1934,184.05,27.451,6631.8,1.0344
1934,166.76,41.544,6819.1,0.96789
1934,45.375,93.938,5522.3,0.74244
1934,161.78,98.403,10912,1.1708
1934,109.37,101.73,17095,2.0366
1934,168.56,116.96,27658,0.83033
1934,150.51,130.98,20405,0.76306
1934,40.281,159.91,12953,0.83459
1934,113.55,162.24,34758,0.8242
1934,165.1,102.29,8048.6,0.9827
1934,154.62,51.679,6691,1.1671
1934,170.36,72.4,9479.6,1.1523
1934,126.2,79.518,18698,2.0192
1934,186.72,95.781,11268,1.3822
1934,139.29,100.89,9819.5,2.1782
1934,187.58,101.68,8852.4,1.1304
1934,153.01,116.85,8650.7,1.4098
1934,122.03,123.25,8456.6,1.6466
1934,168.18,141.57,13371,2.7754
1934,175.3,149.78,8267,1.1605
1934,199.86,102.86,8457.4,0.85314
1934,138.78,115.14,12656,0.84115
1934,200.02,67.298,5759.4,0.903
1934,116.54,92.298,8342.7,0.78968
1934,124.48,115.71,10312,0.56457
1934,201.9,133.87,6126.2,0.95381
1934,203.67,62.84,6230.3,1.1596
1934,144.14,100.79,8233,1.9794
1934,191.01,56.361,6441,2.4092
1934,88.553,115.11,7477.4,2.1056
1934,98.241,162.8,7528.9,2.0114
1934,121.1,188.34,8966.8,2.5566
1935,202.57,63.166,7721.1,0.96587
1935,117.94,80.698,9612.5,0.93364
1935,174.52,95.545,14877,1.5623
1935,159,117.92,15417,1.0445
1935,175.74,150.03,9457.7,1.3244
1935,140.2,49.984,10840,1.0817
1935,152.75,70.4,7721.5,1.3397
1935,131.06,85.317,7551.9,1.1372
1935,165.1,92.827,8563.5,0.9548
1935,194.84,94.374,11278,0.62861
1935,108.62,101.7,9421.2,0.77328
1935,137.42,101.78,9754.5,1.097
1935,165.25,102.2,21476,0.82483
1935,138.67,115.31,13272,0.94735
1935,124.63,115.79,15227,0.94278
1935,151.85,117.94,25101,0.9101
1935,78.468,126.32,12197,0.80254
1935,150.48,131.09,21352,0.81511
1935,55.439,133.17,9506.8,0.99113
1935,156.47,137.78,8737.7,0.81667
1935,188.37,143.08,11061,1.0639
1935,40.202,159.91,11177,0.82194
1935,135.44,160.62,12804,0.69865
1935,113.39,162.4,22991,0.88549
1935,161.68,98.304,10482,0.87746
1935,156.63,41.022,5296.9,0.66816
1935,166.63,42.624,6445.9,1.8687
1935,170.49,72.491,9727.4,1.9835
1935,188.17,82.929,11764,2.0633
1935,148.64,84.868,14727,0.91356
1935,186.79,96.15,13298,2.236
1935,118.96,95.351,10480,2.4779
1935,146.11,153.96,8088.6,1.5494
1935,120.2,137.97,10799,0.77507
1935,148.07,132.33,4986.2,0.32259
1935,168.39,116.86,13707,0.42714
1935,201.27,133.47,6246.7,1.036
1935,121.1,138.02,6882.9,0.70193
1935,99.003,164.02,5633.4,1.2363
1935,149.51,178.15,5937.1,1.065
1935,126.12,181.56,7611.3,0.68888
1935,199.71,67.296,6695.5,0.97828
1935,146.72,87.389,10104,0.86763
1935,187.9,101.93,8622.3,0.9769
1935,177.97,154.54,5484.9,0.57383
1935,139.58,145.58,10086,2.2625
1936,170.93,71.967,9739.7,1.3112
1936,148.27,85.063,15552,0.93902
1936,174.51,94.903,10946,1.3636
1936,146.47,153.43,14144,1.0008
1936,135.43,160.34,19739,0.70796
1936,132.78,66.889,7178.8,0.8656
1936,117.11,91.933,5420.2,0.46563
1936,194.52,94.474,9437,0.89694
1936,161.77,98.17,9624,0.88212
1936,137.36,101.85,7667.5,0.97905
1936,157.81,110.12,6598.3,0.92463
1936,139.06,115.09,9460.6,0.80898
1936,124.72,115.82,13650,0.87144
1936,158.94,117.78,11936,1.1801
1936,78.823,126.63,15666,0.77321
1936,177.32,127.67,7359.5,0.74258
1936,150.3,130.88,19766,0.70056
1936,120.12,138.11,11022,0.84658
1936,177.93,154.5,9112.4,0.66351
1936,39.66,160.02,9153,1.1166
1936,113.48,162.34,40347,0.83909
1936,149.09,81.039,8230.4,0.96562
1936,147.84,132.46,9146.4,0.91164
1936,166.76,41.178,10535,1.9082
1936,186.69,95.992,12017,1.7482
1936,103.85,113.92,7030.7,1.2615
1936,107.74,127.47,6885.4,1.3694
1936,136.09,163.16,7210,1.1936
1936,151.95,44.926,5815.8,0.74089
1936,157.64,93.883,10518,1.0168
1936,182.53,112.4,12093,0.62056
1936,192.28,121.11,5926.6,0.95956
1936,188.43,101.23,8347.1,1.2812
1936,121.34,135.51,5132.9,0.68589
1936,114.29,139.26,7213.9,0.69898
1936,135.72,84.806,10790,2.6491
1936,151.78,118.07,13364,0.70842
1936,120,137,5720.2,0.67166
1936,187.44,143.03,12234,0.53629
1936,96.923,162.55,9224.9,2.4897
1936,148.91,178.09,8333.4,2.1101
1937,116.78,91.982,10890,0.79876
1937,174.13,95.715,10123,1.024
1937,161.89,98.403,9249.7,0.84346
1937,152.42,117.47,12976,1.0474
1937,78.71,126.27,10488,0.94859
1937,121.22,134.99,15183,1.1797
1937,188.24,143.07,10069,0.85659
1937,131.94,150.28,10042,1.0042
1937,149.24,177.52,10883,1.4077
1937,156.84,40.617,6963.9,0.8593
1937,170.28,72.179,9823.1,1.3667
1937,148.75,85.003,10512,0.83899
1937,186.71,95.266,12640,1.2379
1937,178.09,106.95,9475.2,1.1815
1937,182.9,112.38,12067,0.77125
1937,138.66,114.9,9268.2,0.83766
1937,124.58,115.79,12711,0.82768
1937,150.52,131.07,22101,0.87429
1937,114.48,139.47,9813,0.90516
1937,146.36,153.06,11493,1.1344
1937,182.03,153.48,14234,0.84368
1937,135.38,160.42,9521.7,0.87716
1937,113.3,162.74,8594.8,0.80871
1937,140.43,49.898,7607.6,0.91061
1937,180.44,80.811,10915,2.2578
1937,187.74,82.553,7926.9,1.7156
1937,122.64,103.54,8393.8,1.0562
1937,157.02,109.26,9097,1.6636
1937,122.46,122.66,8184.7,1.7892
1937,177.35,127.27,7492.9,0.94385
1937,122.04,146.74,6725.9,0.77813
1937,175.02,150.35,9193,0.77214
1937,46.941,93.367,5164.2,2.0092
1937,110.38,188.22,9798.7,2.3318
1937,138.9,146.27,7520.9,2.0353
1938,170.5,72.683,11891,0.9809
1938,186.78,95.559,11522,1.278
1938,124.74,115.75,10856,0.94593
1938,132.5,150.32,16450,0.81543
1938,146.64,153.41,10613,1.1517
1938,135.42,160.4,17118,1.4813
1938,155.28,51.557,6078.1,0.94964
1938,148.56,85.011,12831,0.89432
1938,116.77,91.828,11794,1.0164
1938,194.53,94.867,13413,0.92106
1938,174.09,95.566,12476,1.0515
1938,161.79,98.291,11471,0.60913
1938,109.5,101.18,17373,0.87473
1938,137.13,101.95,9514.5,1.1237
1938,165.21,102.35,17402,0.84152
1938,42.354,103.89,7779.9,0.5334
1938,122.29,103.94,11500,0.84495
1938,182.97,112.69,13581,0.99231
1938,152.09,117.71,8783.2,0.93192
1938,84.623,123.91,8246.6,0.62686
1938,107.96,127.66,12404,1.1504
1938,189.29,130.94,9641.7,0.9489
1938,148.03,132.59,5405.3,0.50355
1938,114.81,138.96,8401.3,1.2389
1938,174.81,150.61,13011,0.81348
1938,182.2,153.39,15409,0.90222
1938,178.43,161.19,7466.2,0.857
1938,193.51,98.207,8957.5,1.3113
1938,179.29,79.827,7567.6,0.65838
1938,187.71,83.092,10894,2.0154
1938,200.28,134.15,11687,2.0469
1938,121.03,135.62,9257.7,1.7912
1938,187.74,142.81,10782,2.0456
1938,143.46,164.83,8736,1.497
1938,149.08,177.5,10434,1.4675
1938,111.91,186.68,8631.4,2.0231
1938,175.42,52.695,6171.5,1.2623
1938,132.9,67.345,5798.3,1.6581
1938,90.784,140.12,5305.8,0.89921
1938,184.13,73.503,6832.4,1.1453
1938,178.06,154.57,6206.9,1.1654
1938,193.69,96.183,11327,1.4616
1938,42.668,102.6,5226.4,1.0565
1938,122.69,122.46,9654.9,2.9169
1938,205.42,125.71,7547.4,1.915
1939,170.38,72.192,13480,1.3329
1939,174.15,95.827,10778,0.83696
1939,116.71,91.074,10395,1.17
1939,201.71,133.57,10788,0.96365
1939,111.2,148.79,9049.3,0.88436
1939,132.01,149.46,11552,1.3363
1939,146.13,153.33,11503,0.86187
1939,135.48,160.48,23371,0.83116
1939,140.14,50.194,6899.2,1.0918
1939,174.51,52.571,7700.3,1.3389
1939,203.27,63.012,7368.1,0.85852
1939,148.52,84.924,14877,0.80474
1939,109.92,101.03,19738,0.88513
1939,165.26,102.25,16331,0.90732
1939,122.39,103.79,14207,0.83888
1939,181.63,108.55,11314,1.0228
1939,124.74,115.52,10695,1.0517
1939,181.96,153.09,13970,0.89805
1939,178.22,160.95,13515,0.85615
1939,200.02,67.249,6413.4,0.81897
1939,161.81,98.571,10382,0.97237
1939,186.55,96.099,14667,2.2083
1939,134.75,102.3,8266.1,1.6467
1939,157.3,109.7,8681.1,2.16
1939,191.94,120.79,7401.9,1.1624
1939,107.69,127.49,10402,1.3912
1939,121.1,135.69,13280,1.8455
1939,148.4,155.76,7075.2,1.2461
1939,117.1,98.178,6178.5,0.66998
1939,187.55,142.76,9273.2,1.5411
1939,187.91,138.08,9650.3,1.9993
1939,194.2,96.837,7457.8,0.83937
1939,89.956,139.72,6009.7,1.088
1939,121.56,147.24,8556.9,1.1299
1939,118.1,86.365,6560.1,0.99137
1939,114.07,139.73,8215.4,0.58391
1939,178.17,154.34,8437.6,0.91908
1939,84.334,47.614,6575,1.9926
1939,84.538,123.55,9166.7,2.6625
1939,62.99,159.01,9602,2.8961
1939,141.06,170.96,8786.4,2.414
1939,149.18,177.25,10845,2.4684
1940,187.87,83.081,10070,1.2529
1940,148.35,84.772,15558,0.86946
1940,157.64,94.726,11418,1.1994
1940,193.92,96.773,11490,1.3906
1940,84.879,123.7,8419,1.0786
1940,201.98,132.86,13337,1.7318
1940,120.64,135.16,10089,1.1799
1940,135.48,159.96,13852,0.99401
1940,186.66,96.983,14789,1.743
1940,151.65,44.983,6796,0.826
1940,140.56,50.511,7857.5,0.92129
1940,134.9,61.359,9256.8,0.90642
1940,170.38,72.297,9274.7,1.0268
1940,116.89,91.562,9878.5,0.65178
1940,174.1,95.645,11514,0.7773
1940,161.73,98.281,12388,0.96164
1940,109.53,100.95,14028,1.0539
1940,165.2,101.99,17331,0.80258
1940,122.36,103.67,20141,1.0761
1940,124.53,115.66,14012,1.0016
1940,107.56,127.55,13955,1.3695
1940,114.19,139.1,8622.4,1.1184
1940,132.24,150.13,8815.9,0.99254
1940,182.34,153.02,9480.2,1.0999
1940,178.06,161.05,8623.3,0.93295
1940,111.52,147.9,11975,2.0621
1940,147.39,154.91,18737,2.0834
1940,96.028,162.98,9347.1,2.0126
1940,120.53,191.19,7667.6,1.8028
1940,202,62.128,7011.5,1.9875
1940,109.01,108.12,8725.6,2.137
1940,199.6,66.973,5561.2,0.80931
1940,184.48,74.614,9476.3,1.4092
1940,137.43,101.3,9118.8,0.99062
1940,148.09,132.11,6160.2,0.725
1940,160.07,148.85,6677.8,0.90664
1940,177.84,154.64,7144.2,0.9062
1940,131.9,109.23,7846.6,2.1445
1940,142.41,171.22,15818,2.7974
1940,148.4,177.84,11504,2.4893
1941,160.5,148.75,16612,1.8432
1941,170.25,72.113,11217,1.1194
1941,194.01,96.588,10126,1.066
1941,131.55,108.29,14284,1.581
1941,107.65,127.67,15655,0.99772
1941,132.33,136.37,11985,1.0391
1941,120.39,137.27,13613,0.97498
1941,111.73,148.38,11030,1.2839
1941,143.32,153.54,19742,1.3529
1941,142.73,169.46,12320,1.3309
1941,174.27,95.795,14933,1.1087
1941,108.76,101.47,10008,0.86294
1941,136.02,101.95,12925,1.3315
1941,122.02,103.68,10277,1.0291
1941,179.06,117.79,10153,0.80869
1941,122.74,122.16,11396,0.81254
1941,189.07,131.33,11609,0.75454
1941,201.85,133.56,9887.5,1.0499
1941,113.93,139.64,14212,1.015
1941,131.93,150.34,10601,0.94369
1941,182.25,153.45,9092.9,1.0681
1941,135.27,160.52,14405,0.84997
1941,177.98,161.21,8084.3,0.76366
1941,120.98,134.92,8436.7,0.71686
1941,128.11,148.96,11379,1.677
1941,146.23,153.4,7898.1,0.81212
1941,187.59,82.891,13509,1.765
1941,186.97,96.123,13727,1.8043
1941,160.65,118.58,8860.8,2.3895
1941,139.8,145.44,9952.1,1.7122
1941,95.725,163.08,19397,2.593
1941,156.59,40.636,7593.1,0.86337
1941,140.49,50.73,6205.5,0.71425
1941,202.79,62.677,6606,1.3309
1941,116.66,91.864,7355.1,0.77247
1941,109.21,107.4,8081,1.2584
1941,157.76,110.73,6918,1.1582
1941,152.36,162.09,7814,0.83954
1941,124.49,116.01,6894.6,1.0404
1941,163.35,148.83,7110.8,0.80708
1941,83.706,152.49,7456.3,2.382
1942,171.26,71.784,13158,1.8508
1942,116.56,91.613,9081.6,1.0898
1942,186.57,95.684,14260,1.3615
1942,134.82,102.47,11557,1.1899
1942,179.01,117.8,15585,1.0023
1942,189.48,131.12,9227.1,1.0377
1942,145.57,44.324,8258.4,0.9798
1942,148.54,84.885,15766,0.78558
1942,105.76,89.955,12083,0.74485
1942,161.91,98.515,16875,0.87784
1942,108.67,101.83,14780,0.86015
1942,124.75,115.72,8474.4,1.0892
1942,122.41,121.64,10766,0.75127
1942,201.82,133.34,12677,1.2486
1942,120.74,135.34,18267,1.7348
1942,114.85,139.6,12371,0.88223
1942,182.09,153.49,13284,0.92732
1942,143.1,153.6,18972,0.74908
1942,135.65,160.46,19493,0.84605
1942,113.37,162.24,12078,0.7787
1942,146.82,153.76,8759.8,1.0756
1942,177.57,154.32,9794.5,0.89975
1942,187.53,83.033,14843,2.0831
1942,174.72,95.309,8583.3,0.98834
1942,183.07,108.41,11229,1.6936
1942,160.77,149.5,12469,1.95
1942,95.939,162.88,13733,2.0148
1942,84.558,123.49,6654.9,0.76873
1942,91.443,139.89,5216.4,0.80382
1942,180.24,140.6,7765.6,0.59013
1942,123.34,149.87,12745,0.75781
1942,178.49,160.95,7622.9,1.0264
1942,197.44,131.97,5533.9,0.74959
1942,98.601,93.629,7249.7,2.3101
1942,193.26,96.501,8764.7,1.7152
1942,111.13,148.57,7631.5,1.8366
1943,108,127.6,13166,1.2372
1943,170.63,72.38,12440,0.94257
1943,186.64,95.416,19053,1.7939
1943,162.14,98.845,9900.6,0.79507
1943,164.92,160.52,7775.8,0.75602
1943,203.35,62.66,8567.7,0.94894
1943,143.42,66.358,11692,1.0475
1943,196.14,76.168,6935.4,0.98233
1943,148.63,85.002,11856,0.60457
1943,153.67,89.382,21449,0.48728
